,Count_update,Count_comment,Count_funder,Count_photo,Amount_goal,Start_month,End_month,Duration,Min_perk,No_min_perk,Max_perk,No_max_perk,Median_perk,No_med_perk,Total_perk,FB_like,FB_talking,Youtube_avg_duration,Youtube_avg_view_count,Youtube_avg_rating,US,newtype,status,lat,lon,recoded_country,Mintotal,Maxtotal,Mediantotal
1136,3,402,840,5.0,100000,6,7,41.0,1,37,10000,0,150.0,62,9,14505,60,0.0,0.0,0.0,1,0,1,0.0,0.0,0,37,0,9300.0
1137,5,158,222,0.0,3200000,9,10,30.0,5,23,20000,0,595.0,2,11,494,27,0.0,0.0,0.0,1,1,3,37.774929499999999,-122.4194155,0,115,0,1190.0
1138,6,111,848,15.0,100000,11,1,60.0,25,7,10000,0,149.0,23,7,0,0,88.0,9095.0,4.9365078667000004,1,0,1,26.076478300000002,-80.252115700000004,0,175,0,3427.0
1139,9,590,1251,3.0,50000,10,11,23.0,19,10,700,4,64.0,0,10,0,0,0.0,0.0,0.0,0,0,1,22.4780418,113.89685660000001,44,190,2800,0.0
1140,10,236,389,6.0,85000,6,7,45.0,1,36,10000,1,67.5,0,12,0,0,1269.5263157899999,122352.36842100001,4.8114103052999999,1,1,1,34.052234200000001,-118.24368490000001,0,36,10000,0.0
1141,13,319,3076,13.0,15000,7,8,40.0,5,265,5000,3,40.0,0,14,0,0,442.85000000000002,1618746.8999999999,4.75421973,0,0,1,48.1458923,17.107137300000002,8,1325,15000,0.0
1142,2,230,1997,0.0,80000,4,5,30.0,1,562,1500,0,87.5,0,10,0,0,0.0,0.0,0.0,0,0,1,52.011576900000001,4.3570677,5,562,0,0.0
1143,14,87,1420,11.0,30000,10,12,60.0,20,50,500,0,77.5,0,8,0,0,113.85714285700001,13840.2857143,4.2933158570999996,0,0,1,51.511213900000001,-0.1198244,6,1000,0,0.0
1144,63,208,402,8.0,80000,9,11,55.0,2,15,8449,0,189.0,104,13,1192,7,0.0,0.0,0.0,1,0,1,27.336434700000002,-82.530652700000005,0,30,0,19656.0
1145,6,703,9645,3.0,10000,3,4,30.0,5,8044,500,14,37.5,0,6,0,0,134.66666666700002,470935.66666699998,4.8181554332999994,0,1,1,43.653225999999997,-79.383184299999996,2,40220,7000,0.0
1146,28,157,860,5.0,59000,1,5,116.0,29,100,1250,7,79.0,0,8,0,0,93.0,4237.5,4.6363637500000001,1,0,1,34.052234200000001,-118.24368490000001,0,2900,8750,0.0
1147,8,42,363,14.0,60000,5,7,73.0,25,14,500,3,99.0,138,5,0,0,0.0,0.0,0.0,1,1,1,37.774929499999999,-122.4194155,0,350,1500,13662.0
1148,15,62,119,20.0,75000,5,6,30.0,10,2,9999,2,299.0,8,11,964,1,0.0,0.0,0.0,1,0,1,40.7143528,-74.005973100000006,0,20,19998,2392.0
1149,11,79,330,17.0,30000,6,9,75.0,5,17,10000,1,750.0,0,12,109273,2881,0.0,0.0,0.0,1,0,1,0.0,0.0,0,85,10000,0.0
1150,9,26,541,0.0,75000,9,10,30.0,1,48,25000,0,250.0,8,13,0,0,0.0,0.0,0.0,1,0,1,37.774929499999999,-122.4194155,0,48,0,2000.0
1151,8,69,203,16.0,100000,11,12,30.0,5,6,9000,2,149.0,0,13,0,0,228.0,30591.0,4.5714290000000002,1,1,2,39.737566999999999,-104.98471790000001,0,30,18000,0.0
1152,63,442,129,32.0,10000,9,11,73.0,10,1,1500,3,774.0,0,8,0,0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,10,4500,0.0
1153,15,146,827,5.0,75000,9,11,60.0,1,13,6700,0,69.0,0,12,6651,65,514.64999999999998,2636752.8500000001,4.5137898600000002,0,1,1,41.156689200000002,-8.6239253999999992,45,13,0,0.0
1154,11,111,764,0.0,150000,9,11,42.0,59,195,2000,5,500.0,3,7,0,0,0.0,0.0,0.0,1,1,3,37.584102600000001,-122.3660825,0,11505,10000,1500.0
1155,12,129,658,0.0,50000,9,10,34.0,2,4,1200,0,45.0,13,22,0,0,0.0,0.0,0.0,0,1,1,51.213888900000001,-102.4627778,2,8,0,585.0
1156,21,224,1887,10.0,1000,10,11,30.0,20,510,1400,2,200.0,4,7,0,0,0.0,0.0,0.0,1,1,1,43.161029999999997,-77.610921899999994,0,10200,2800,800.0
1157,43,350,551,16.0,49000,11,12,30.0,5,18,185,230,30.5,0,10,0,0,192.64285714299999,7743.5357142900002,4.3547609929000002,1,1,1,28.538335499999999,-81.379236500000005,0,90,42550,0.0
1158,6,594,1220,0.0,1000000,4,6,64.0,25,491,5000,0,250.0,37,7,851,5,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,12275,0,9250.0
1159,1,186,102,8.0,60750,11,11,20.0,600,0,675,86,657.0,15,3,0,0,0.0,0.0,0.0,0,0,1,51.375801000000003,-2.3599038999999999,6,0,58050,9855.0
1160,84,317,885,35.0,35000,2,4,52.0,2,500,2,500,2.0,500,5,0,0,0.0,0.0,0.0,0,1,1,51.511213900000001,-0.1198244,6,1000,1000,1000.0
1161,34,405,460,17.0,40000,6,8,45.0,1,115,1195,14,295.0,75,9,5611,3,72.900000000000006,20.100000000000001,1.5,1,0,1,36.114646,-115.172816,0,115,16730,22125.0
1162,21,18,106,9.0,65000,5,6,36.0,1,8,10000,2,75.0,0,10,43400,27,0.0,0.0,0.0,1,1,1,38.907230900000002,-77.036464100000003,0,8,20000,0.0
1163,11,132,391,41.0,50000,3,4,55.0,10,25,6450,0,195.0,6,9,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,17,250,0,1170.0
1164,14,155,732,16.0,60000,9,11,60.0,1,29,3499,0,99.0,65,9,969,6,0.0,0.0,0.0,0,0,1,0.0,0.0,13,29,0,6435.0
1165,13,122,1455,0.0,90000,11,12,42.0,2,678,2,678,2.0,678,18,0,0,0.0,0.0,0.0,0,1,2,51.375801000000003,-2.3599038999999999,6,1356,1356,1356.0
1166,15,38,274,18.0,349000,9,10,47.0,1,14,495,0,249.0,11,9,1297,11,192.64285714299999,7743.5357142900002,4.3547609929000002,1,1,3,28.538335499999999,-81.379236500000005,0,14,0,2739.0
1167,26,95,187,3.0,9000,10,11,21.0,39,12,975,1,302.0,0,20,0,0,0.0,0.0,0.0,1,0,1,34.075376200000001,-84.294089900000003,0,468,975,0.0
1168,60,207,378,9.0,25000,7,9,36.0,25,37,499,3,149.0,35,17,0,0,0.0,0.0,0.0,1,0,1,42.370299600000003,-87.902018600000005,0,925,1497,5215.0
1169,13,37,42,0.0,35000,9,11,60.0,15,4,2589,8,768.0,0,9,140,3,0.0,0.0,0.0,0,1,1,43.653225999999997,-79.383184299999996,2,60,20712,0.0
1170,5,204,438,0.0,15000,8,10,42.0,1,19,3360,1,299.0,0,16,0,0,0.0,0.0,0.0,1,0,1,39.952334999999998,-75.163788999999994,0,19,3360,0.0
1171,16,91,363,27.0,35000,4,6,60.0,139,181,10999,0,224.0,0,8,0,0,0.0,0.0,0.0,0,0,1,33.8886289,35.495479400000001,64,25159,0,0.0
1172,19,287,287,0.0,25000,9,10,45.0,5,2,199,278,102.0,0,2,0,0,0.0,0.0,0.0,0,0,1,56.949648699999997,24.105186400000001,55,10,55322,0.0
1173,46,248,344,36.0,50000,9,11,48.0,3,46,7000,1,550.0,0,12,0,0,0.0,0.0,0.0,0,1,1,59.913868800000003,10.7522454,24,138,7000,0.0
1174,17,29,259,43.0,50000,3,4,45.0,5,12,24999,0,149.0,14,10,0,0,0.0,0.0,0.0,0,0,1,1.2800944999999999,103.85094909999999,37,60,0,2086.0
1175,7,42,482,15.0,50000,10,11,38.0,5,178,5499,2,249.0,2,7,236,12,890.875,4290641.375,4.7727045124999998,1,0,1,37.774929499999999,-122.4194155,0,890,10998,498.0
1176,9,80,123,12.0,50000,10,11,38.0,1,5,15000,0,100.0,28,11,0,0,0.0,0.0,0.0,1,0,1,35.094391199999997,-106.6757016,0,5,0,2800.0
1177,17,94,903,10.0,50000,4,6,60.0,11,7,1599,2,149.0,0,12,0,0,0.0,0.0,0.0,1,0,1,40.7143528,-74.005973100000006,0,77,3198,0.0
1178,27,604,2582,17.0,50000,11,12,45.0,1,239,5000,0,62.5,0,12,2853,58,160.375,134982.66666700001,3.8349393167000003,1,0,1,42.358430800000001,-71.059773199999995,0,239,0,0.0
1179,7,19,150,0.0,50000,6,8,45.0,5,7,10000,0,147.5,0,10,0,0,0.0,0.0,0.0,1,0,1,37.441883400000002,-122.14301949999999,0,35,0,0.0
1180,27,438,527,48.0,50000,8,10,76.0,5,2,2500,0,37.5,0,10,709,4,0.0,0.0,0.0,0,0,1,22.396428,114.109497,32,10,0,0.0
1181,10,190,1192,1.0,100000,3,4,30.0,10,264,2500,0,100.0,44,9,646,2,0.0,0.0,0.0,1,1,2,37.774929499999999,-122.4194155,0,2640,0,4400.0
1182,5,15,266,3.0,50000,6,7,30.0,10,32,5000,2,175.0,0,8,0,0,0.0,0.0,0.0,1,1,1,39.961175500000003,-82.998794200000006,0,320,10000,0.0
1183,6,72,265,36.0,50000,4,5,45.0,99,175,2499,4,249.0,13,7,0,0,61.904761904799997,198.0,2.4285714286000002,1,0,1,33.493639100000003,-117.1483648,0,17325,9996,3237.0
1184,31,122,192,39.0,30000,11,1,44.0,15,7,5500,0,299.0,56,10,0,0,0.0,0.0,0.0,1,0,1,47.606209499999999,-122.3320708,0,105,0,16744.0
1185,46,288,1091,19.0,5000,2,2,23.0,19,334,150,46,57.0,0,4,0,0,0.0,0.0,0.0,1,0,1,34.420830500000001,-119.69819010000001,0,6346,6900,0.0
1186,7,90,790,0.0,50000,10,12,45.0,25,350,5000,1,75.0,0,8,0,0,0.0,0.0,0.0,1,0,2,30.267153,-97.743060799999995,0,8750,5000,0.0
1187,19,177,172,10.0,35000,11,12,34.0,1,12,25000,0,425.0,0,10,15,0,112.666666667,57032.333333300005,4.7068587666999999,1,1,1,38.300149400000002,-86.018115100000003,0,12,0,0.0
1188,3,14,377,0.0,35000,9,10,54.0,5,10,5000,1,100.0,94,11,357,41,0.0,0.0,0.0,1,0,1,47.606209499999999,-122.3320708,0,50,5000,9400.0
1189,4,280,369,0.0,50000,10,11,15.0,15,198,10000,0,325.0,0,12,0,0,0.0,0.0,0.0,1,0,2,33.0369867,-117.2919818,0,2970,0,0.0
1190,12,81,340,21.0,45000,7,9,60.0,35,86,5000,1,92.5,0,8,348,2,0.0,0.0,0.0,1,0,1,27.059498000000001,-80.136432299999996,0,3010,5000,0.0
1191,42,250,611,47.0,20000,1,2,30.0,19,54,199,21,77.0,0,12,0,0,90.0,18018.0,4.7999999999999998,1,0,1,39.683722600000003,-75.749657200000001,0,1026,4179,0.0
1192,0,26,1255,0.0,25000,10,12,60.0,7,316,100,56,50.0,172,5,0,0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,2212,5600,8600.0
1193,17,16,33,15.0,10000,6,7,30.0,10,5,1000,0,100.0,5,9,584,32,120.0,69.333333333300004,0.0,1,0,3,0.0,0.0,0,50,0,500.0
1194,0,11,151,25.0,6999,7,9,45.0,2,11,2,11,2.0,11,19,0,0,312.45833333299998,135983.75,0.0,0,0,2,51.511213900000001,-0.1198244,6,22,22,22.0
1195,8,5,87,0.0,7500,11,12,45.0,2,4,2,4,2.0,4,9,531,79,240.15384615400001,245.30769230799999,0.0,0,0,2,0.0,0.0,9,8,8,8.0
1196,0,0,7,2.0,40000,10,11,40.0,5,1,10000,0,250.0,0,11,0,0,0.0,0.0,0.0,1,0,3,39.737566999999999,-104.98471790000001,0,5,0,0.0
1197,0,10,40,0.0,6000,10,11,30.0,10,1,1000,0,100.0,5,7,108,9,0.0,0.0,0.0,1,0,2,40.649999999999999,-73.950000000000003,0,10,0,500.0
1198,3,49,71,3.0,3000,11,2,89.0,10,27,1000,1,72.5,0,6,0,0,258.0,37919.0,0.0,1,0,1,34.073620400000003,-118.4003563,0,270,1000,0.0
1199,14,11,18,1.0,26000,8,8,29.0,5,1,10000,0,100.0,0,9,0,0,0.0,0.0,0.0,1,0,3,47.658780200000002,-117.42604660000001,0,5,0,0.0
1200,17,10,35,24.0,60000,1,4,91.0,18,4,1250,0,100.0,0,9,0,0,238.0,1716.66666667,0.0,1,0,3,47.606209499999999,-122.3320708,0,72,0,0.0
1201,0,15,36,0.0,2500,8,10,60.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,1,45.508669900000001,-73.553992500000007,2,0,0,0.0
1202,0,12,52,3.0,5000,8,9,15.0,10,15,1000,1,75.0,0,7,0,0,0.0,0.0,0.0,1,0,2,26.172306500000001,-80.131989300000001,0,150,1000,0.0
1203,9,14,36,5.0,9000,3,4,31.0,5,0,1000,1,50.0,10,7,1189,220,0.0,0.0,0.0,1,0,3,44.261930900000003,-88.415384700000004,0,0,1000,500.0
1204,0,2,35,0.0,5000,9,10,19.0,10,1,5000,0,200.0,0,9,317,9,0.0,0.0,0.0,1,0,2,40.760779300000003,-111.89104740000001,0,10,0,0.0
1205,6,15,41,3.0,8000,7,8,40.0,1,0,1000,1,50.0,7,9,0,0,0.0,0.0,0.0,1,0,3,40.193376700000002,-85.386359900000002,0,0,1000,350.0
1206,5,12,61,28.0,20000,7,9,46.0,10,7,8000,0,200.0,0,12,0,0,0.0,0.0,0.0,0,0,3,20.2119444,-87.4658333,42,70,0,0.0
1207,9,34,40,13.0,3400,11,12,53.0,1,16,1,16,1.0,16,1,4189,270,0.0,0.0,0.0,1,0,1,43.025540800000002,-102.5562743,0,16,16,16.0
1208,0,10,14,0.0,15000,11,1,60.0,5,2,1000,2,200.0,2,9,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,10,2000,400.0
1209,0,13,61,0.0,5000,9,10,36.0,10,5,1200,0,100.0,1,19,0,0,0.0,0.0,0.0,1,0,2,40.014985600000003,-105.27054560000001,0,50,0,100.0
1210,12,26,62,8.0,8000,3,5,60.0,10,2,20000,0,97.5,0,12,1059,114,0.0,0.0,0.0,1,0,3,0.0,0.0,0,20,0,0.0
1211,0,2,8,2.0,475000,6,7,30.0,2,1,10000,0,75.0,0,6,76,0,1092.5,239027.5,0.0,1,0,3,0.0,0.0,0,2,0,0.0
1212,0,75,62,6.0,6000,10,12,45.0,5,0,500,0,37.5,0,6,0,0,0.0,0.0,0.0,1,0,2,34.052234200000001,-118.24368490000001,0,0,0,0.0
1213,2,6,34,0.0,4000,7,8,30.0,1,0,200,3,75.0,0,19,0,0,0.0,0.0,0.0,1,0,2,42.734810199999998,-71.658126699999997,0,0,600,0.0
1214,1,8,24,3.0,5000,9,10,29.0,25,1,500,1,80.0,0,6,0,0,0.0,0.0,0.0,1,0,2,35.994032900000001,-78.898618999999997,0,25,500,0.0
1215,7,21,72,8.0,27500,3,5,60.0,10,8,1000,0,45.0,0,10,0,0,0.0,0.0,0.0,1,0,3,41.878113599999999,-87.629798199999996,0,80,0,0.0
1216,0,9,42,1.0,100000,10,11,27.0,20,9,100000,0,750.0,0,10,0,0,0.0,0.0,0.0,1,0,3,37.229376500000001,-119.50938120000001,0,180,0,0.0
1217,0,6,26,0.0,3000,1,2,45.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,1,42.904788400000001,-76.862736699999999,0,0,0,0.0
1218,0,16,26,16.0,35000,8,9,45.0,10,2,5000,0,500.0,2,5,0,0,195.0,1184455.2,0.0,0,0,3,-1.2920659000000001,36.821946199999999,65,20,0,1000.0
1219,16,39,50,3.0,12000,2,4,64.0,5,2,5000,0,150.0,1,11,0,0,0.0,0.0,0.0,1,0,3,43.081388799999999,-88.911774199999996,0,10,0,150.0
1220,8,19,35,14.0,15000,7,8,35.0,2,2,2,2,2.0,2,4,0,0,228.75,1792.1500000000001,0.0,0,0,3,48.208174300000003,16.3738189,4,4,4,4.0
1221,15,29,35,7.0,10000,4,5,29.0,25,4,500,1,100.0,8,5,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,14,100,500,800.0
1222,11,9,47,5.0,3000,2,3,30.0,10,0,800,0,87.5,0,8,0,0,0.0,0.0,0.0,1,0,1,32.715329199999999,-117.1572551,0,0,0,0.0
1223,3,5,41,3.0,18000,10,12,36.0,5,0,5000,0,112.5,0,18,223,4,0.0,0.0,0.0,1,0,3,37.711193600000001,-122.1460756,0,0,0,0.0
1224,1,27,35,4.0,3000,9,11,60.0,25,5,500,0,75.0,0,4,0,0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,125,0,0.0
1225,0,38,75,0.0,30000,7,9,65.0,5,2,1000,0,70.0,2,7,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,10,0,140.0
1226,4,4,46,30.0,10000,7,8,47.0,5,3,2500,0,87.5,0,10,0,0,179.66666666700002,89.0,0.0,1,0,3,0.0,0.0,0,15,0,0.0
1227,7,13,62,10.0,20000,6,7,28.0,15,1,500,0,25.0,0,6,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,15,0,0.0
1228,3,13,25,3.0,15000,4,5,43.0,5,3,1500,1,100.0,3,7,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,15,1500,300.0
1229,1,6,11,3.0,25000,5,7,36.0,10,0,2000,0,175.0,0,8,282,5,0.0,0.0,0.0,1,0,3,37.804363700000003,-122.2711137,0,0,0,0.0
1230,4,11,22,1.0,3000,8,9,30.0,1,2,1000,0,100.0,5,9,0,0,0.0,0.0,0.0,1,0,1,31.545500100000002,-110.2772856,0,2,0,500.0
1231,2,17,18,0.0,50000,10,12,60.0,5,1,5000,0,100.0,3,11,12848,569,0.0,0.0,0.0,1,0,3,38.994915300000002,-77.077205199999995,0,5,0,300.0
1232,8,19,28,16.0,18000,11,1,55.0,5,8,18000,0,175.0,1,11,0,0,173.0,111.714285714,0.0,1,0,3,42.358430800000001,-71.059773199999995,0,40,0,175.0
1233,0,18,24,2.0,15000,7,8,28.0,10,4,100,4,55.0,0,2,0,0,2320.1500000000001,155501.45000000001,0.0,1,0,3,32.221742900000002,-110.926479,0,40,400,0.0
1234,0,27,56,2.0,2850,11,12,18.0,20,22,750,1,87.5,0,8,0,0,0.0,0.0,0.0,1,0,1,37.386051700000003,-122.0838511,0,440,750,0.0
1235,6,8,55,0.0,4200,10,12,36.0,10,11,75,7,15.0,0,8,5,2,1396.75,291.0,0.0,1,0,2,30.267153,-97.743060799999995,0,110,525,0.0
1236,2,32,54,2.0,2899,2,3,45.0,10,7,2899,0,85.0,0,8,0,0,0.0,0.0,0.0,1,0,1,40.116420400000003,-88.2433829,0,70,0,0.0
1237,0,24,23,1.0,40000,3,5,60.0,30,0,2500,0,100.0,5,7,0,0,0.0,0.0,0.0,1,0,3,40.586539600000002,-122.3916754,0,0,0,500.0
1238,0,5,26,2.0,8000,9,10,30.0,10,0,1500,0,67.5,0,6,2153,53,0.0,0.0,0.0,1,0,3,39.737566999999999,-104.98471790000001,0,0,0,0.0
1239,2,3,32,3.0,11000,6,7,18.0,10,0,500,0,62.5,0,6,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,2,0,0,0.0
1240,0,21,24,8.0,15000,9,11,60.0,10,0,10000,0,200.0,0,8,35,0,0.0,0.0,0.0,1,0,3,47.658780200000002,-117.42604660000001,0,0,0,0.0
1241,19,16,68,20.0,8000,2,4,60.0,5,1,900,0,80.0,0,12,0,0,0.0,0.0,0.0,0,0,3,43.653225999999997,-79.383184299999996,2,5,0,0.0
1242,9,21,34,6.0,196000,11,1,55.0,5,1,1000,1,35.0,0,9,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,5,1000,0.0
1243,0,10,50,0.0,3000,5,7,60.0,1,1,1000,0,100.0,0,8,0,0,0.0,0.0,0.0,1,0,2,0.0,0.0,0,1,0,0.0
1244,0,33,29,5.0,45000,8,9,45.0,10,8,10000,0,350.0,0,11,0,0,0.0,0.0,0.0,0,0,3,51.511213900000001,-0.1198244,6,80,0,0.0
1245,0,5,42,1.0,15000,10,11,30.0,10,3,300,2,62.5,0,8,877,30,0.0,0.0,0.0,1,0,3,33.520660800000002,-86.802490000000006,0,30,600,0.0
1246,0,11,28,0.0,7500,4,6,45.0,10,2,500,0,75.0,0,6,0,0,0.0,0.0,0.0,1,0,3,39.290384799999998,-76.612189299999997,0,20,0,0.0
1247,1,4,25,0.0,10000,8,9,30.0,25,5,500,0,125.0,0,4,0,0,0.0,0.0,0.0,1,0,3,45.5234515,-122.6762071,0,125,0,0.0
1248,9,18,34,12.0,2500,4,6,47.0,25,3,500,1,100.0,4,9,0,0,0.0,0.0,0.0,1,0,1,33.768321,-118.1956168,0,75,500,400.0
1249,1,12,13,7.0,40000,6,8,48.0,50,5,15000,0,1500.0,0,9,0,0,530.25,1083769.3500000001,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,250,0,0.0
1250,0,11,43,8.0,7000,5,6,30.0,5,3,10000,0,200.0,0,12,71,19,2122.9499999999998,501490.09999999998,0.0,1,0,3,30.267153,-97.743060799999995,0,15,0,0.0
1251,0,26,26,0.0,40000,8,9,30.0,35,3,5000,0,250.0,0,9,0,0,822.10000000000002,2855749.4500000002,0.0,1,0,3,40.7143528,-74.005973100000006,0,105,0,0.0
1252,4,16,31,24.0,14000,7,8,30.0,10,3,1400,0,165.0,0,19,1316,35,0.0,0.0,0.0,1,0,3,42.319555600000001,-71.641199700000001,0,30,0,0.0
1253,8,70,46,8.0,2600,10,11,29.0,8,15,800,1,40.0,4,7,0,0,0.0,0.0,0.0,0,0,1,43.653225999999997,-79.383184299999996,2,120,800,160.0
1254,8,18,49,10.0,2500,5,6,25.0,5,0,50,0,20.0,0,4,0,0,0.0,0.0,0.0,0,0,1,43.653225999999997,-79.383184299999996,2,0,0,0.0
1255,1,0,6,0.0,1500,2,4,60.0,25,0,200,1,100.0,0,3,0,0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,0,200,0.0
1256,0,13,29,0.0,10000,12,12,23.0,20,6,5000,0,100.0,3,7,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,120,0,300.0
1257,5,10,26,3.0,5000,11,12,32.0,10,2,250,2,75.0,0,7,72,12,0.0,0.0,0.0,0,0,2,0.0,0.0,66,20,500,0.0
1258,0,30,65,1.0,8000,9,11,43.0,20,22,500,0,175.0,0,5,0,0,0.0,0.0,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,440,0,0.0
1259,1,35,45,2.0,2500,10,11,46.0,5,5,100,4,20.0,14,7,394,24,0.0,0.0,0.0,0,0,1,-33.867486900000003,151.20699020000001,10,25,400,280.0
1260,9,2,36,15.0,7500,8,9,30.0,10,0,150,3,25.0,5,5,374,63,0.0,0.0,0.0,1,0,3,42.387596799999997,-71.099496799999997,0,0,450,125.0
1261,19,4,73,4.0,2500,9,10,45.0,5,5,250,0,50.0,8,7,0,0,0.0,0.0,0.0,1,0,1,44.260059300000002,-72.575386899999998,0,25,0,400.0
1262,3,17,40,0.0,2240,1,2,40.0,8,1,500,1,75.0,1,9,80,0,0.0,0.0,0.0,1,0,1,40.1083158,-104.5199585,0,8,500,75.0
1263,3,47,52,5.0,2500,3,3,14.0,50,21,50,21,50.0,21,1,0,0,0.0,0.0,0.0,1,0,1,36.153981600000002,-95.992774999999995,0,1050,1050,1050.0
1264,0,2,22,0.0,25000,10,12,60.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,3,37.339385700000001,-121.89495549999999,0,0,0,0.0
1265,0,4,15,0.0,2500,3,5,45.0,5,1,250,1,22.5,0,8,0,0,0.0,0.0,0.0,1,0,1,37.688888900000002,-97.336111099999997,0,5,250,0.0
1266,11,30,44,29.0,10000,11,12,31.0,10,6,10000,0,75.0,0,6,364,0,0.0,0.0,0.0,1,0,3,39.737566999999999,-104.98471790000001,0,60,0,0.0
1267,0,7,59,8.0,25000,11,12,26.0,10,8,5000,0,50.0,11,9,250,55,0.0,0.0,0.0,0,0,3,5.5557169000000002,-0.19630600000000001,50,80,0,550.0
1268,0,15,24,0.0,2500,8,9,28.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,1,45.508669900000001,-73.553992500000007,2,0,0,0.0
1269,16,22,25,5.0,2500,11,12,35.0,10,6,500,1,75.0,0,6,0,0,0.0,0.0,0.0,1,0,1,39.952334999999998,-75.163788999999994,0,60,500,0.0
1270,1,6,14,0.0,2500,5,7,60.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,1,40.7143528,-74.005973100000006,0,0,0,0.0
1271,0,22,15,0.0,50000,7,9,60.0,25,7,25,7,25.0,7,1,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,2,175,175,175.0
1272,2,9,41,6.0,65000,6,8,45.0,5,0,10000,0,50.0,2,11,0,0,122.0,598.5,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,0,0,100.0
1273,5,10,42,7.0,10000,5,7,50.0,5,0,500,0,62.5,0,6,159,0,675.60000000000002,51945.349999999999,0.0,1,0,3,29.951065799999999,-90.071532300000001,0,0,0,0.0
1274,9,50,71,2.0,100000,1,2,31.0,1,6,10000,0,375.0,0,12,0,0,296.60000000000002,229.40000000000001,0.0,1,0,3,44.861356299999997,-92.623808199999999,0,6,0,0.0
1275,5,9,23,4.0,19500,8,9,55.0,5,3,2500,0,250.0,1,9,0,0,0.0,0.0,0.0,1,0,3,35.3225075,-120.8310244,0,15,0,250.0
1276,4,12,41,7.0,8000,4,5,45.0,10,0,1000,0,50.0,4,5,0,0,0.0,0.0,0.0,1,0,3,33.748995399999998,-84.387982399999999,0,0,0,200.0
1277,0,5,4,1.0,10000,3,5,60.0,100,0,1000,0,250.0,0,3,0,0,0.0,0.0,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,0,0,0.0
1278,1,26,32,0.0,250000,10,10,26.0,40,16,10000,0,250.0,0,9,0,0,0.0,0.0,0.0,1,0,3,43.914016199999999,-69.966996100000003,0,640,0,0.0
1279,0,3,8,2.0,15000,1,3,32.0,5,0,2000,0,250.0,0,7,0,0,0.0,0.0,0.0,1,0,3,45.384007699999998,-122.7639851,0,0,0,0.0
1280,0,16,32,1.0,5000,4,6,57.0,1,0,500,1,25.0,1,9,0,0,0.0,0.0,0.0,1,0,3,35.517491300000003,-86.580447300000003,0,0,500,25.0
1281,4,5,18,0.0,30000,11,1,60.0,1,0,4000,0,75.0,0,11,320,9,0.0,0.0,0.0,1,0,3,40.760779300000003,-111.89104740000001,0,0,0,0.0
1282,2,18,31,0.0,10200,7,8,30.0,5,0,1000,0,100.0,2,9,0,0,0.0,0.0,0.0,1,0,3,35.779589700000002,-78.638178699999997,0,0,0,200.0
1283,5,23,34,1.0,7000,12,2,63.0,15,9,500,0,75.0,5,5,0,0,0.0,0.0,0.0,1,0,3,40.668166900000003,-73.980064499999997,0,135,0,375.0
1284,5,10,31,2.0,6500,9,10,32.0,25,2,150,3,75.0,0,4,0,0,45.799999999999997,2742.8000000000002,0.0,1,0,3,47.8553772,-121.9709579,0,50,450,0.0
1285,4,23,50,4.0,20000,4,5,27.0,5,3,1500,0,100.0,5,12,0,0,0.0,0.0,0.0,1,0,3,40.649999999999999,-73.950000000000003,0,15,0,500.0
1286,7,3,52,0.0,15000,10,11,44.0,5,5,5000,0,175.0,0,8,222,48,0.0,0.0,0.0,1,0,3,42.219468599999999,-87.9795187,0,25,0,0.0
1287,0,31,48,7.0,10000,6,8,62.0,1,0,2000,0,67.5,0,12,662,6,0.0,0.0,0.0,1,0,3,35.845621299999998,-86.390270000000001,0,0,0,0.0
1288,2,22,32,11.0,85000,9,11,52.0,5,1,6500,0,500.0,0,9,0,0,108.0,326.5,0.0,1,0,3,45.160798700000001,-93.234948900000006,0,5,0,0.0
