Count_update,Count_comment,Count_funder,Count_photo,Amount_goal,Start_month,End_month,Duration,Min_perk,No_min_perk,Max_perk,No_max_perk,Median_perk,No_med_perk,Total_perk,FB_like,FB_talking,Youtube_avg_duration,Youtube_avg_view_count,Youtube_avg_rating,US,newtype,status,lat,lon,recoded_country,Mintotal,Maxtotal,Mediantotal
1,4,65,0,42890,10,12,40,10,4,500,2,25,1,7,0,0,0,0,0,1,0,3,38.9072309,-77.0364641,0,40,1000,25
5,18,9,5,22000,11,1,33,10,1,2500,0,150,0,6,0,0,0,0,0,1,0,3,42.1945758,-122.7094767,0,10,0,0
5,6,16,10,40000,7,8,40,2,1,2,1,2,1,6,0,0,201.3,52076.7,3.96192195,0,1,3,48.077863,-0.770138,26,2,2,2
6,21,73,2,1000,10,11,21,5,12,2500,0,100,15,5,0,0,0,0,0,0,0,1,50.8503396,4.3517103,35,60,0,1500
1,13,30,5,27000,3,4,23,5,1,10000,0,125,20,7,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,5,0,2500
0,27,56,11,25000,10,11,39,5,14,2000,0,200,2,7,0,0,0,0,0,1,0,3,37.4418834,-122.1430195,0,70,0,400
4,18,9,4,15000,4,6,60,1,0,10000,0,250,0,11,0,0,0,0,0,0,1,3,0,0,51,0,0,0
6,4,25,20,22000,1,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,52,0,0,0
21,133,139,23,37000,10,12,50,1,2,10000,0,47.5,0,12,0,0,0,0,0,0,0,3,0,0,18,2,0,0
4,6,38,0,20000,11,12,30,5,5,1000,2,50,2,7,811,40,858.4,1789888.9,4.663165875,1,0,3,42.3584308,-71.0597732,0,25,2000,100
1,7,25,0,20000,10,11,22,9,1,10000,0,374,0,10,109342,2881,0,0,0,1,0,3,37.3393857,-121.8949555,0,9,0,0
1,4,24,1,50000,6,9,71,1,0,10000,0,62.5,0,12,0,0,0,0,0,1,0,3,34.0522342,-118.2436849,0,0,0,0
13,15,85,11,150000,7,8,24,1,2,10000,0,107.5,0,12,277768,166,91.2,5747.24,2.76369228,1,0,3,42.2808256,-83.7430378,0,2,0,0
4,33,63,1,50000,10,11,30,1,2,1000,0,111,0,8,0,0,0,0,0,0,0,3,13.0524139,80.2508246,19,2,0,0
1,6,29,2,100000,10,12,39,5,5,338,1,184,0,6,201,11,0,0,0,1,0,3,40.7281575,-74.0776417,0,25,338,0
32,86,117,36,4000,4,6,66,10,54,1000,1,65,0,6,31,0,134,2023,5,0,0,2,44.4325,26.1038889,53,540,1000,0
32,120,63,6,30000,8,10,45,30,9,1000,0,75,0,6,0,0,0,0,0,1,0,3,32.7801399,-96.8004511,0,270,0,0
3,25,132,1,5500,9,10,40,1,13,1000,0,40,0,8,0,0,0,0,0,1,0,2,40.7143528,-74.0059731,0,13,0,0
5,13,122,0,1000,6,8,60,2,7,2,7,2,7,5,0,0,0,0,0,0,0,1,51.0504088,13.7372621,11,14,14,14
0,11,2,3,98500,10,1,85,2,0,2,0,2,0,5,0,0,0,0,0,0,0,3,52.5200066,13.404954,11,0,0,0
23,16,24,16,1800,11,12,38,39,3,650,1,121,0,6,718,31,0,0,0,0,0,1,49.8997541,-97.1374937,2,117,650,0
4,3,22,4,3500,6,10,120,25,0,50,2,37.5,0,2,0,0,0,0,0,0,0,1,0,0,2,0,100,0
2,0,57,0,3000,8,8,17,15,24,1000,0,40,0,9,0,0,0,0,0,1,0,1,43.0730517,-89.4012302,0,360,0,0
2,12,35,0,10000,1,2,35,1,0,9999,0,99,0,12,0,0,0,0,0,1,0,3,37.7749295,-122.4194155,0,0,0,0
2,11,31,1,50000,10,12,45,5,0,3499,0,194,0,8,0,0,0,0,0,1,1,3,39.158168,-75.5243682,0,0,0,0
6,17,31,30,264000,5,6,50,10,8,10000,0,500,3,7,0,0,1057.0476190476,122057.857142857,3.855967581,1,0,3,41.5700231,-91.2637695,0,80,0,1500
9,50,70,7,20000,1,5,120,5,0,800,0,55,60,7,0,0,0,0,0,0,0,3,53.479324,-2.2484851,6,0,0,3300
2,27,28,0,5600,7,9,53,2,3,2,3,2,3,11,5366,422,0,0,0,0,0,2,51.601437,5.3121773,5,6,6,6
1,4,21,0,20000,6,7,40,3,1,6000,0,52.5,0,10,0,0,0,0,0,0,0,3,45.4654542,9.186516,28,3,0,0
0,4,29,0,20000,3,4,60,10,2,1000,0,75,0,6,0,0,0,0,0,1,0,3,35.79154,-78.7811169,0,20,0,0
7,51,12,0,1490000,8,10,60,10,0,5000,0,159,0,10,0,0,0,0,0,1,1,3,34.0753762,-84.2940899,0,0,0,0
0,18,29,3,50000,8,10,43,10,8,1000,2,50,4,5,154,0,0,0,0,0,0,3,56.6743748,12.8577884,3,80,2000,200
10,60,49,8,43753,10,12,47,5,9,2500,0,299.5,0,6,62,2,0,0,0,0,1,3,52.158494,4.496199,5,45,0,0
2,12,81,27,30000,6,7,30,2,35,2,35,2,35,12,0,0,0,0,0,0,0,3,0,0,11,70,70,70
10,41,62,6,50000,11,12,30,7,1,10000,0,99,1,9,0,0,0,0,0,1,0,3,0,0,0,7,0,99
0,17,27,1,25000,2,5,84,50,16,5000,0,750,0,6,0,0,0,0,0,1,0,3,0,0,0,800,0,0
6,9,22,1,50000,8,10,45,1,0,50000,0,75,0,11,0,0,0,0,0,1,0,3,37.7749295,-122.4194155,0,0,0,0
1,3,29,4,8000,11,12,42,10,7,1000,1,110,0,6,1498,28,643.2666666667,346.7333333333,4,0,0,3,0,0,2,70,1000,0
2,39,72,0,75000,11,1,60,5,6,500,1,25,23,7,0,0,0,0,0,1,0,3,42.0450722,-87.6876969,0,30,500,575
21,81,55,22,3500,9,10,35,2,7,2,7,2,7,9,0,0,0,0,0,0,0,1,53.5510846,9.9936818,11,14,14,14
0,20,34,12,50000,5,7,60,10,0,1850,0,85,0,8,0,0,0,0,0,1,0,3,33.4941704,-111.9260519,0,0,0,0
5,41,74,5,12000,10,11,30,5,1,2000,0,85,4,11,139,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,5,0,340
10,110,135,6,50000,8,9,45,1,2,30000,0,60,1,11,0,0,0,0,0,1,0,3,32.8140177,-96.9488945,0,2,0,60
13,35,71,5,45000,1,4,111,1,5,1800,0,75,11,9,0,0,0,0,0,1,0,3,42.3584308,-71.0597732,0,5,0,825
5,9,16,10,57731,4,6,48,1,0,5773,0,120,2,7,0,0,0,0,0,0,1,3,32.773957,35.03565,17,0,0,240
4,25,25,0,85000,5,6,45,10,1,2000,0,235,0,8,0,0,0,0,0,0,1,3,54.68528,-5.9645,6,10,0,0
0,12,28,5,100000,10,12,50,8,2,50000,0,140,0,12,0,0,0,0,0,0,0,3,52.3702157,4.8951679,5,16,0,0
10,25,27,24,5000,11,12,40,1,0,245,6,50,0,9,113,26,0,0,0,1,0,2,29.7601927,-95.3693896,0,0,1470,0
7,37,49,5,20000,9,11,60,1,0,1000,0,80,5,9,0,0,0,0,0,1,0,3,0,0,0,0,0,400
0,43,86,2,2000,4,5,45,25,47,25,47,25,47,1,0,0,0,0,0,0,0,1,45.5086699,-73.5539925,2,1175,1175,1175
8,15,59,0,5000,7,8,30,5,15,2500,0,100,3,7,170,10,0,0,0,0,0,2,48.856614,2.3522219,26,75,0,300
6,24,22,2,125000,11,3,120,10,2,10000,0,374,0,12,0,0,0,0,0,0,0,3,0,0,2,20,0,0
1,20,29,0,8500,6,7,30,35,8,75,12,55,0,2,0,0,0,0,0,1,0,3,0,0,0,280,900,0
0,4,43,0,250000,10,12,60,10,20,7500,0,225,0,8,0,0,0,0,0,1,0,3,33.4255104,-111.9400054,0,200,0,0
1,13,21,0,3000,11,11,17,25,5,1000,1,300,0,4,0,0,0,0,0,0,0,1,-25.73134,28.21837,48,125,1000,0
8,94,45,23,36000,3,4,30,10,6,500,1,100,13,5,0,0,0,0,0,1,0,3,32.7801399,-96.8004511,0,60,500,1300
2,5,71,6,20000,11,12,39,2,3,2,3,2,3,11,526,78,0,0,0,0,0,3,51.7704114,4.9219419,5,6,6,6
1,25,29,9,150000,7,9,60,1,3,17500,0,60,0,14,455,25,0,0,0,0,0,3,46.8032826,-71.242796,2,3,0,0
3,9,12,0,55000,11,1,52,5,0,10000,0,149,0,14,0,0,0,0,0,0,0,3,45.4215296,-75.6971931,2,0,0,0
11,17,23,12,30000,8,9,30,5,1,5000,0,75,1,11,0,0,2.3529411765,318577.558823529,0.1380702059,0,0,3,-33.8674869,151.2069902,10,5,0,75
14,57,45,0,2000,8,10,60,1,3,8899,0,149,0,12,0,0,0,0,0,0,0,1,22.4780418,113.8968566,44,3,0,0
2,22,17,0,50000,11,1,59,1,0,5000,0,219,0,10,67,13,0,0,0,1,0,3,32.7801399,-96.8004511,0,0,0,0
2,7,47,5,25000,9,11,45,10,1,2000,0,85,5,7,4798,9,0,0,0,1,0,3,38.0405837,-84.5037164,0,10,0,425
16,29,33,12,100000,12,4,120,1,2,5000,0,149,0,7,0,0,0,0,0,1,0,3,37.7749295,-122.4194155,0,2,0,0
21,34,19,39,120000,4,6,77,10,7,10000,0,500,2,9,0,0,0,0,0,0,0,3,0,0,6,70,0,1000
1,34,71,3,500,5,6,30,29,10,83,17,46.5,0,4,0,0,19.125,1227.5625,0.19444445,0,0,1,51.5112139,-0.1198244,6,290,1411,0
4,22,47,7,25000,11,1,48,1,3,5000,0,125,0,10,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,3,0,0
0,18,26,0,100000,9,10,31,5,2,10000,0,149,0,13,0,0,109,422.25,3.75,0,0,3,43.653226,-79.3831843,2,10,0,0
0,7,23,0,6041,4,5,37,25,5,1000,0,300,0,4,35,0,0,0,0,1,0,2,29.7030024,-98.1244531,0,125,0,0
1,5,9,0,15000,8,9,36,5,1,2500,0,250,1,11,0,0,0,0,0,1,1,3,43.7022451,-72.2895526,0,5,0,250
11,6,10,2,70000,6,7,30,10,1,5000,0,300,4,9,0,0,215.8064516129,6776.2903225807,3.7587414032,1,0,3,39.768403,-86.158068,0,10,0,1200
0,12,44,0,8000,5,6,29,10,3,500,1,75,0,6,0,0,165.6666666667,196645.666666667,4.7186799333,1,0,3,32.7153292,-117.1572551,0,30,500,0
0,13,10,2,96000,10,11,48,10,2,975,2,295,0,7,0,0,270.0714285714,843855.5,3.7709650214,1,0,3,43.6770252,-70.3711617,0,20,1950,0
21,10,20,1,20000,4,6,70,10,0,5000,0,175,0,8,0,0,140.5,115.8333333333,1.6666666667,1,0,3,42.3584308,-71.0597732,0,0,0,0
1,6,5,0,150000,9,11,60,100,2,5000,0,750,0,6,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,200,0,0
6,15,43,7,5000,10,10,23,5,1,65,39,35,0,4,0,0,0,0,0,1,0,2,0,0,0,5,2535,0
14,29,16,3,315000,8,10,50,2,3,2,3,2,3,8,0,0,0,0,0,0,1,3,0,0,28,6,6,6
0,8,21,7,90000,10,11,45,5,0,10000,0,200,2,15,884,28,0,0,0,1,0,3,27.3364347,-82.5306527,0,0,0,400
0,6,54,0,50000,7,8,45,20,13,5000,0,350,0,8,2679,51,243.3333333333,26156,1.6666666667,1,0,3,40.7143528,-74.0059731,0,260,0,0
8,18,30,9,50000,5,6,45,10,0,3000,0,154,0,6,1118,7,0,0,0,1,0,3,0,0,0,0,0,0
2,25,59,0,50000,9,10,30,15,0,3200,0,47.5,0,12,0,0,0,0,0,1,0,3,33.6839473,-117.7946942,0,0,0,0
7,13,29,12,50000,8,9,36,4,1,5000,0,500,1,11,0,0,41.8666666667,443.7333333333,1.6133333333,1,0,3,40.4406248,-79.9958864,0,4,0,500
1,20,15,1,6500,2,4,59,10,1,76,2,25,0,3,0,0,0,0,0,1,0,3,36.778261,-119.4179324,0,10,152,0
11,32,43,7,17000,9,10,31,2,26,2,26,2,26,11,79,0,0,0,0,0,0,3,47.070714,15.439504,4,52,52,52
8,18,149,0,2500,7,8,30,5,73,830,1,75,0,6,0,0,0,0,0,0,1,1,-37.814107,144.96328,10,365,830,0
0,11,12,4,7500,4,6,60,5,2,500,0,50,0,12,0,0,119,313,4.6923075,1,0,3,37.7749295,-122.4194155,0,10,0,0
0,12,23,0,99000,7,9,46,25,3,10000,0,500,1,9,62,1,0,0,0,1,0,3,47.6062095,-122.3320708,0,75,0,500
1,32,30,0,25000,4,5,50,15,1,5000,0,99,0,8,0,0,412.75,148878,3.939983865,1,0,3,37.3860517,-122.0838511,0,15,0,0
2,14,29,13,100000,7,8,37,10,0,275,2,74.5,0,10,754,75,0,0,0,0,0,3,48.4284207,-123.3656444,2,0,550,0
0,0,52,0,50000,8,10,54,5,10,250,1,70,0,6,0,0,0,0,0,1,0,3,34.0522342,-118.2436849,0,50,250,0
5,17,29,0,3000,6,8,60,10,3,1000,0,75,0,6,0,0,0,0,0,0,1,1,0,0,10,30,0,0
12,60,55,12,22000,5,7,62,13,0,63,6,47,5,5,0,0,0,0,0,1,0,3,0,0,0,0,378,235
0,3,9,11,5000,11,1,58,20,0,850,0,99.5,0,8,0,0,0,0,0,1,0,2,0,0,0,0,0,0
3,8,12,1,30000,9,10,50,10,3,5000,0,125,0,6,5533,25,0,0,0,1,0,3,0,0,0,30,0,0
6,55,56,28,50000,4,6,60,0,0,0,0,0,0,0,0,0,118,55.3333333333,1,0,0,3,18.4229789,-64.6187958,27,0,0,0
0,24,57,0,875000,4,5,40,10,22,10000,0,500,3,9,0,0,143.5,22544,5,1,0,3,32.7153292,-117.1572551,0,220,0,1500
6,13,53,11,2750,2,3,15,10,4,1000,0,50,16,5,4118,130,36,3845,5,1,0,1,44.9428975,-123.0350963,0,40,0,800
7,21,42,5,9500,7,9,51,1,3,500,2,20,0,8,0,0,0,0,0,0,0,3,43.7710332,11.2480006,28,3,1000,0
5,7,40,3,3000,10,11,30,1,2,100,18,50.5,0,2,0,0,0,0,0,1,1,1,40.7299793,-74.271992,0,2,1800,0
15,51,74,8,10000,10,11,44,39,50,90,4,49,2,5,0,0,0,0,0,0,1,3,53.3498053,-6.2603097,23,1950,360,98
2,34,130,2,1000000,6,8,60,10,76,10000,0,162.5,0,8,0,0,0,0,0,1,1,3,40.7143528,-74.0059731,0,760,0,0
8,33,54,1,20000,11,12,37,5,0,1200,0,94,0,10,131,4,0,0,0,1,0,3,33.7489954,-84.3879824,0,0,0,0
0,9,17,0,90000,4,6,45,5,0,10000,0,300,0,12,196,0,0,0,0,0,1,3,45.5086699,-73.5539925,2,0,0,0
4,14,25,9,80000,12,2,57,10,5,25000,0,209,0,10,0,0,142,468,5,0,0,3,22.396428,114.109497,32,50,0,0
4,17,20,2,100000,12,2,60,10,2,50000,0,750,0,12,0,0,0,0,0,1,0,3,40.0149856,-105.2705456,0,20,0,0
1,16,40,11,20000,10,12,49,15,7,300,1,70,0,6,0,0,0,0,0,1,0,3,39.7458333,-75.5466667,0,105,300,0
1,6,75,8,3000,3,5,60,2,8,2,8,2,8,9,1243,277,96,2396,5,0,0,1,41.3850639,2.1734035,13,16,16,16
7,9,31,21,110000,3,5,59,5,9,6995,0,295,0,6,516,17,46,39,0,1,0,3,35.2827524,-120.6596156,0,45,0,0
6,12,56,5,10000,9,11,60,15,1,100,5,50.5,0,4,0,0,0,0,0,0,1,3,52.5200066,13.404954,11,15,500,0
4,5,43,0,3000,8,9,30,5,1,1000,0,75,0,10,0,0,0,0,0,1,0,1,0,0,0,5,0,0
9,29,33,8,100000,5,7,56,1,3,8900,0,129,5,9,1037,1,0,0,0,0,0,3,0,0,39,3,0,645
26,28,44,13,30000,8,10,60,25,4,15000,0,200,1,7,0,0,110.1052631579,68819.7368421053,0.9923323579,0,0,3,-1.950106,30.058769,54,100,0,200
1,8,45,4,3000,4,6,60,25,16,1000,0,100,10,3,0,0,0,0,0,1,0,1,39.2903848,-76.6121893,0,400,0,1000
0,6,2,0,30000,10,11,39,1,0,1500,2,50,0,3,0,0,0,0,0,0,0,3,1.2800945,103.8509491,37,0,3000,0
11,31,38,13,120000,10,11,45,2,1,10000,0,87,0,12,0,0,151,1327,2.1,1,1,3,35.1495343,-90.0489801,0,2,0,0
16,29,112,12,30000,6,8,50,5,2,60,8,25,7,5,62,0,0,0,0,0,1,3,-33.8674869,151.2069902,10,10,480,175
0,48,111,5,9810,1,4,106,0,0,0,0,0,0,0,0,0,744.65,155540.5,3.950649425,0,0,3,45.551747,-70.946732,6,0,0,0
0,4,15,13,150000,10,11,35,5,1,10000,0,169,0,11,25,0,234.5555555556,293240.888888889,3.1774430667,1,1,3,40.0149856,-105.2705456,0,5,0,0
10,29,36,5,30000,10,1,69,5,4,500,1,87.5,0,6,0,0,0,0,0,1,0,3,40.65,-73.95,0,20,500,0
0,7,29,1,22000,10,11,33,5,0,300,2,50,3,7,1290,232,0,0,0,1,1,3,33.1580933,-117.3505939,0,0,600,150
17,11,12,12,50000,4,6,60,1,2,10000,0,375,0,12,0,0,0,0,0,0,0,3,-26.2041028,28.0473051,48,2,0,0
0,13,36,15,30000,3,5,60,79,22,3599,0,99,4,11,76,0,0,0,0,0,0,3,0,0,16,1738,0,396
0,5,16,1,20000,11,1,60,10,3,5000,0,100,3,7,0,0,0,0,0,1,0,3,0,0,0,30,0,300
0,5,4,3,29000,10,11,45,10,0,850,1,125,0,15,0,0,0,0,0,1,0,3,0,0,0,0,850,0
0,6,4,8,85000,4,6,53,5,1,3500,0,575,0,8,1027,2,0,0,0,1,1,3,0,0,0,5,0,0
3,9,35,12,15000,5,7,46,10,0,1000,0,100,0,15,0,0,109,105.3333333333,3.3333333333,1,0,3,0,0,0,0,0,0
5,12,58,4,25000,6,8,47,1,2,2500,0,75,0,8,1425,5,199,174.7,2,1,0,3,32.7153292,-117.1572551,0,2,0,0
3,12,44,10,40000,4,5,39,5,6,5000,0,80,10,5,0,0,0,0,0,0,0,3,59.32893,18.06491,3,30,0,800
0,21,46,3,100000,11,1,60,10,10,12000,0,140,4,11,0,0,0,0,0,1,0,3,35.79154,-78.7811169,0,100,0,560
1,41,36,0,3000000,9,11,50,1,1,100000,0,500,0,7,0,0,0,0,0,0,0,3,47.7099377,9.6890695,11,1,0,0
2,25,41,2,95000,7,10,81,1,1,400,1,65,0,8,9,0,292,137,0,1,0,3,42.2809285,-71.2377548,0,1,400,0
4,17,16,0,5000,6,8,45,175,10,225,5,200,0,2,0,0,0,0,0,1,0,2,41.8781136,-87.6297982,0,1750,1125,0
1,26,99,4,12000,1,2,32,1,3,225,0,45,0,6,0,0,0,0,0,0,1,3,24.8048499,-107.385498,42,3,0,0
3,15,39,1,20000,2,4,45,1,5,1400,0,92,0,10,0,0,106.6666666667,4603.6666666667,3.5128205667,0,1,3,56.9496487,24.1051864,55,5,0,0
5,13,64,13,50000,8,10,39,10,8,5000,0,100,7,7,17732,219,0,0,0,0,0,3,51.5112139,-0.1198244,6,80,0,700
0,9,56,0,21000,9,10,35,5,6,5000,0,79.5,0,10,0,0,127,2685,4.8421054,1,0,3,37.3393857,-121.8949555,0,30,0,0
25,38,135,22,4000,8,9,45,1,21,100,7,20,23,5,0,0,202,527800.4,4.71939752,1,0,2,39.5951147,-75.1701819,0,21,700,460
8,23,15,0,900,11,11,10,2,5,200,5,50,2,5,0,0,0,0,0,0,0,1,21.161908,-86.8515279,42,10,1000,100
0,53,66,0,40000,12,2,60,10,10,1200,0,150,0,8,4365,108,39,10,0,1,0,3,0,0,0,100,0,0
10,14,46,21,160000,4,6,45,10,8,925,0,150,15,11,0,0,255,469,5,1,0,3,0,0,0,80,0,2250
7,13,34,9,100000,9,11,67,10,5,200,3,74,0,6,1291,10,0,0,0,0,0,3,48.856614,2.3522219,26,50,600,0
5,14,21,2,6500,5,7,61,5,1,2300,1,42,0,6,0,0,124,3728,5,1,1,3,33.4483771,-112.0740373,0,5,2300,0
22,9,30,24,50000,10,11,46,10,3,500,1,57.5,0,10,2541,8,378.5714285714,30779.5714285714,2.1124111,1,0,3,0,0,0,30,500,0
6,47,52,1,91144,6,7,52,1,8,800,0,75,0,11,0,0,0,0,0,1,1,3,39.737567,-104.9847179,0,8,0,0
4,17,55,1,10000,11,11,15,29,17,1500,0,99,6,7,0,0,0,0,0,1,0,3,34.4208305,-119.6981901,0,493,0,594
0,30,21,37,11700,6,7,36,25,0,630,0,124,0,6,84,12,41,47,5,1,0,3,25.7889689,-80.2264393,0,0,0,0
7,13,34,26,120000,11,12,45,20,1,1000000,0,425,0,20,123,5,29,29248,3.9230769,1,0,3,38.5815719,-121.4943996,0,20,0,0
7,160,342,7,1600,12,1,29,5,320,5,320,5,320,1,0,0,0,0,0,1,1,1,40.7439905,-74.0323626,0,1600,1600,1600
4,29,46,1,9200,8,9,30,2,11,1000,0,45,4,11,0,0,0,0,0,1,0,3,41.8781136,-87.6297982,0,22,0,180
12,13,29,4,50000,9,11,60,30,7,2000,0,130,9,12,0,0,417.6,57807,4.467457385,0,0,3,52.371353,5.222124,5,210,0,1170
7,12,33,1,5000,7,9,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-26.2041028,28.0473051,48,0,0,0
9,47,31,7,15000,9,9,21,5,2,5000,0,75,0,8,0,0,0,0,0,1,0,3,35.2270869,-80.8431267,0,10,0,0
3,8,18,2,10000,6,7,31,3,0,15000,0,139,0,18,1952,1,496.3157894737,23420.0526315789,3.7141667211,1,0,3,39.8027644,-105.0874842,0,0,0,0
3,15,168,0,1500,11,12,30,10,74,250,1,37.5,0,4,0,0,0,0,0,0,1,1,-37.814107,144.96328,10,740,250,0
0,19,32,0,100000,7,8,30,10,2,10000,0,500,0,12,0,0,0,0,0,1,1,3,32.7153292,-117.1572551,0,20,0,0
0,11,23,2,45000,10,12,54,2,3,2,3,2,3,7,0,0,0,0,0,0,1,3,0,0,56,6,6,6
5,57,70,1,1500,9,11,60,10,53,500,1,100,4,3,0,0,0,0,0,0,0,1,0,0,29,530,500,400
6,16,18,1,60000,8,10,45,1,4,10000,0,139.5,0,12,0,0,0,0,0,1,0,3,0,0,0,4,0,0
0,7,20,0,2000,12,1,23,10,3,200,6,50,4,5,0,0,0,0,0,0,1,1,0,0,2,30,1200,200
1,5,58,0,2500,11,12,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9,31,33,10,60000,10,3,139,5,1,5000,0,114,0,10,0,0,0,0,0,1,0,3,0,0,0,5,0,0
20,23,113,18,15000,6,7,30,1,2,1000,0,36,0,10,27,0,0,0,0,1,1,3,28.0836269,-80.6081089,0,2,0,0
16,13,34,3,85000,3,4,36,7,6,2500,0,250,0,8,0,0,0,0,0,0,0,3,52.5200066,13.404954,11,42,0,0
0,19,33,0,100000,8,9,30,5,11,5000,0,750,0,12,0,0,156,1327,4.428571,1,0,3,34.0194543,-118.4911912,0,55,0,0
8,33,46,2,18000,6,8,41,10,0,75,12,30,5,5,185,0,0,0,0,0,0,3,32.066158,34.777819,17,0,900,150
0,5,45,17,50000,11,12,39,5,2,2000,0,50,4,8,0,0,0,0,0,1,0,3,38.9072309,-77.0364641,0,10,0,200
0,44,43,13,100000,1,4,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,42.7351196,-83.4192941,0,0,0,0
17,33,36,9,50000,11,5,180,5,2,500,0,125,0,6,0,0,0,0,0,1,0,3,36.114646,-115.172816,0,10,0,0
3,10,38,5,25000,8,10,60,75,4,75,4,75,4,1,0,0,0,0,0,1,0,3,33.7489954,-84.3879824,0,300,300,300
0,20,53,1,2500,9,10,20,10,9,1000,0,137.5,0,6,0,0,0,0,0,1,0,1,40.65,-73.95,0,90,0,0
10,19,64,17,7500,8,9,35,5,2,1000,0,40,0,8,0,0,31.1666666667,2998.6666666667,1.3333333333,1,1,3,41.8239891,-71.4128343,0,10,0,0
25,78,54,13,70000,4,5,45,10,10,1000,0,75,0,6,0,0,0,0,0,1,0,3,0,0,0,100,0,0
5,34,63,5,2500,9,10,43,5,17,750,0,70,0,6,0,0,0,0,0,1,0,1,37.7749295,-122.4194155,0,85,0,0
1,8,9,0,42000,9,11,60,10,1,1600,0,350,0,4,0,0,0,0,0,1,0,3,0,0,0,10,0,0
4,31,36,12,25000,12,1,31,1,0,100,2,40,21,5,0,0,0,0,0,1,1,3,0,0,0,0,200,840
7,15,39,0,15000,9,11,45,55,26,75,12,70,0,4,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,1430,900,0
0,6,9,0,300000,11,1,45,1,1,6000,0,200,0,8,0,0,158.3333333333,7175.6666666667,4.9649123333,0,1,3,45.8130293,15.9778949,57,1,0,0
24,48,58,41,20000,1,3,60,19,12,999,0,54,0,10,0,0,0,0,0,1,0,3,37.7749295,-122.4194155,0,228,0,0
0,5,77,8,2500,7,9,50,10,6,55,10,32.5,0,4,0,0,0,0,0,0,0,1,40.183333,44.516667,58,60,550,0
5,22,42,9,165000,6,7,48,5,7,5000,0,97.5,0,8,0,0,167.5,63,2.5,0,1,3,49.1950663,-113.301798,2,35,0,0
6,34,52,1,10000,9,10,33,10,13,10000,0,100,3,7,0,0,0,0,0,0,0,3,55.604981,13.003822,3,130,0,300
1,20,28,0,4500,9,11,45,5,3,2000,1,40,0,8,0,0,0,0,0,0,0,2,52.5200066,13.404954,11,15,2000,0
0,0,18,0,35000,12,1,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,34.0522342,-118.2436849,0,0,0,0
6,7,52,4,10000,3,5,50,1,1,1000,0,50,7,7,0,0,0,0,0,0,0,3,45.5086699,-73.5539925,2,1,0,350
8,31,41,28,40000,6,8,45,1,1,200,2,29,5,7,0,0,0,0,0,1,0,3,33.6000232,-117.6719953,0,1,400,145
7,51,49,5,27000,6,8,60,25,22,5000,0,400,0,8,0,0,0,0,0,0,0,3,-23.5489433,-46.6388182,15,550,0,0
3,10,50,27,200000,8,9,40,1,4,10000,0,50,4,13,0,0,1604.55,411111.65,4.75439811,0,0,3,0,0,21,4,0,200
13,55,46,7,850000,7,10,77,1,1,500,0,75,0,9,0,0,0,0,0,0,0,3,48.856614,2.3522219,26,1,0,0
0,17,14,1,168000,11,12,45,10,2,10000,0,249,0,10,0,0,0,0,0,1,0,3,35.5950581,-82.5514869,0,20,0,0
2,8,38,0,50000,11,12,30,1,4,1000000,0,250,1,15,0,0,177.5,108.1666666667,1.6666666667,1,0,3,39.1031182,-84.5120196,0,4,0,250
14,15,38,0,25000,8,9,42,1,1,2500,0,75,0,8,0,0,135.2,84,0,1,0,3,42.3736158,-71.1097335,0,1,0,0
11,12,13,9,25000,3,4,45,10,2,1000,1,75,0,6,0,0,66,10,5,1,0,3,47.6062095,-122.3320708,0,20,1000,0
0,1,1,4,3000,6,8,52,1,0,2000,1,175,0,8,0,0,0,0,0,1,0,2,34.2822134,-118.5506158,0,0,2000,0
7,20,6,10,10500,8,10,50,10,0,500,0,100,2,5,272,2,0,0,0,1,0,3,28.5383355,-81.3792365,0,0,0,200
0,1,1,2,5000,12,1,36,1000,1,1000,1,1000,1,1,0,0,0,0,0,1,1,2,40.3016375,-74.7361013,0,1000,1000,1000
0,11,42,0,2500,4,4,16,25,16,100,7,62.5,0,2,0,0,0,0,0,1,0,1,42.3584308,-71.0597732,0,400,700,0
2,5,1,5,2500,10,10,10,2,0,2,0,2,0,4,0,0,0,0,0,0,0,1,52.2688736,10.5267696,11,0,0,0
0,6,12,0,300000,4,6,45,25,0,1990,0,249,0,6,0,0,0,0,0,1,1,3,34.0522342,-118.2436849,0,0,0,0
4,2,49,7,10000,11,12,35,15,9,2000,0,75,2,9,151,3,268.7777777778,934286.111111111,4.3474645222,1,1,2,42.3584308,-71.0597732,0,135,0,150
2,7,12,1,6000,6,8,44,4,0,10000,0,37.5,0,12,0,0,0,0,0,1,1,3,0,0,0,0,0,0
